agro_id,name_en,name_bn,agro_category,guessed_our_type,price_bdt,old_price_bdt,stock_status,vendor,url,image_url,match_slug,match_name_en,match_score
2472,Active Three H 200gm,একটিভ থ্রী-এইচ  ২০০ গ্রাম,Fish > Aqua Nutrition > Nutritional Suppliment,other,324,420,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/active-three-h,https://cdn.agromukam.com/images/p_img1750.webp,,,
2482,Cidekill 1 liter,সীডকিল  ১ লিটার,Fish > Aqua Nutrition > Feed Additives,other,1836,2200,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/cidekill-1-liter-hdpe-container,https://cdn.agromukam.com/images/p_img1761.webp,,,
2484,Aci Multizim ws 100gm,এসি মাল্টিজিম ডব্লিউএস (১০০গ্রাম),Poultry > Poultry Nutrition > Enzyme,other,159,180,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/aci-multizim-ws,https://cdn.agromukam.com/images/p_img1763.webp,,,
2485,Antiworm (vet) Bolus 20s,এন্টিওয়ার্ম®ভেট বোলাস ২০এস,Cattle > Cattle Medication > Anthelmintics,vet_supply,457,480,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/antiworm-vet-bolus-20s,https://cdn.agromukam.com/images/p_img1765.webp,,,
2491,Acivet Cipro 20% Oral Powder (100g),এসিভেট-সিপ্রো®২০% ওরাল পাউডার (১০০গ্রাম),Poultry > Poultry Medication > Antibotics & Treatments,other,230,242,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acivet-cipro-20-oral-powder,https://cdn.agromukam.com/images/p_img1773.webp,milk-powder-500g,Milk Powder 500g,0.50
2494,Azinc (vet ) Syrup 1 Ltr,এজিংক-ভেট সিরাপ ১ লিটার,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,233,270,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/azinc-vet-syrup-1-ltr,https://cdn.agromukam.com/images/p_img1776.webp,,,
2500,BIO-LUX (MP) Powder 10gm x 20,বায়োলাক্স (এম.পি.) পাউডার,Cattle > Cattle Nutrition > Antibiotic Replacement Feed Additives,feed,368,420,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/bio-lux-mp-powder,https://cdn.agromukam.com/images/p_img1793.webp,milk-powder-500g,Milk Powder 500g,0.50
2506,Catoforce Injection 100ml (Korea),ক্যাটোফোর্স ইঞ্জেকশন ১০০মিলি,Cattle > Cattle Nutrition > Calcium Supplement,feed,680,700,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/catoforce-injection-100ml,https://cdn.agromukam.com/images/p_img1797.webp,,,
2514,Eagle Long PS Inj. 100ml,ঈগল লং-পিএস ইনজেকশন ১০০ মিলি,Cattle > Cattle Medication > Antibiotics,vet_supply,885,900,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/eagle-long-ps-inj-100ml,https://agromukam.com/agm-util/get-thumb?pictureId=1805&size=300,,,
2529,Invemox 15% LA Inj. 100ml,Invemox 15% LA Inj. 100ml,Cattle > Cattle Medication > Antibiotics,vet_supply,810,850,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/invemox-15-la-inj,https://cdn.agromukam.com/images/p_img1821.webp,,,
2535,Reprolyse Injection  10 ml,রিপ্রোলাইস ইনজেকশন ১০ মিলি,Cattle > Cattle Hygiene & Grooming > Disinfectant,vet_supply,1300,0,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/reprolyse-injection-10-ml,https://cdn.agromukam.com/images/p_img1830.webp,,,
2550,No-Masti Plus 100 gm (Plastic pot ),No-Masti Plus 100 gm (Plastic pot ),Cattle > Cattle Nutrition > Nutritional Suppliment,feed,238,275,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/no-masti-plus-100-gm,https://cdn.agromukam.com/images/p_img1852.webp,,,
2552,ACI DCP Gold Powder 1kg,এসিআই ডিসিপি গোল্ড পাউডার ১ কেজি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,157,190,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/aci-dcp-gold-powder-1kg,https://cdn.agromukam.com/images/p_img1854.webp,milk-powder-500g,Milk Powder 500g,0.50
2553,Skin Kure Spray  100ml,স্কীন কিউর স্প্রে  ১০০ মিলি,Cattle > Cattle Medication > Dermatological Product,vet_supply,552,600,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/skin-care-spray-100ml,https://cdn.agromukam.com/images/p_img5430.webp,,,
2558,PG-D Plus vet  100ml,পিজি-ডি প্লাস ভেট   ১০০ মিলি,Cattle > Cattle Nutrition > Appetizer,feed,65,68,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/pg-d-plus-vet-100ml-2,https://cdn.agromukam.com/images/p_img1864.webp,,,
2560,Superamino Inj 500 ml,সুপার এমাইনো ইঞ্জেকশন ৫০০ মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,1199,1223,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/super-amino-vet-500ml,https://cdn.agromukam.com/images/p_img3002.webp,,,
2564,Acicef-3 Vet 1g IM Injection,এসিসেফ-৩® (ভেট) ইনজেকশন ১ গ্রাম আইএম,Cattle > Cattle Medication > Antibiotics,vet_supply,143,150,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acicef-3-vet-inj-1-g-35-ml-lidocaine,https://cdn.agromukam.com/images/p_img1871.webp,,,
2565,Acicef-3 Vet 500 IM Injection (1s),এসিসেফ-৩ (ভেট) ইনজেকশন ৫০০ মিগ্রা,Cattle > Cattle Medication > Antibiotics,vet_supply,94,98,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acicef-3-vet-inj-500-mg-2-ml-lidocaine,https://cdn.agromukam.com/images/p_img1870.webp,,,
2566,Azinc (vet) Syrup 10Ltr,এজিংক-ভেট সিরাপ  ১০ লিটার,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,1890,2200,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/azinc-vet-syrup-10-liter,https://cdn.agromukam.com/images/p_img1872.webp,,,
2570,DD-Nill Powder  100gm,ডিডি-নিল পাউডার ১০০ গ্রাম,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,65,80,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/dd-nill-powder-100gm,https://cdn.agromukam.com/images/p_img1876.webp,milk-powder-500g,Milk Powder 500g,0.50
2572,Acicef-3® (Vet) Inj  2 g + 7 ml lidocaine.,এসিসেফ-৩® (ভেট) ইনজেকশন  ২ গ্রাম+কত মিলি লিডোকেইন,Cattle > Cattle Medication > Antibiotics,vet_supply,257,270,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acicef-3-vet-inj-2-grams-how-many-ml-lidocaine,https://cdn.agromukam.com/images/p_img1878.webp,,,
2575,Fixin Vet Injection 25ml,ফিক্সিন ভেট ইনজেকশন  ২৫ মিলি,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,428,450,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/fixin-vet-injection-25ml,https://cdn.agromukam.com/images/p_img1886.webp,,,
2576,Fixin Vet Injection 10ml,ফিক্সিন ভেট ইনজেকশন ১০ মিলি,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,191,200,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/fixin-vet-injection-10ml,https://cdn.agromukam.com/images/p_img1885.webp,,,
2581,FRA C12 100gm,ফ্রা সি -১২  ১০০ গ্রাম,Cattle > Cattle Medication > Antibiotics,vet_supply,346,395,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/fra-c12-100ml,https://cdn.agromukam.com/images/p_img1891.webp,,,
2583,Calfostonic 1kg,ক্যালফসটনিক   ১ কেজি,Cattle > Cattle Nutrition > Calcium Supplement,feed,415,450,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/calfоstonic-powder-1kg,https://cdn.agromukam.com/images/p_img1893.webp,,,
2587,Calci-max 100ml,ক্যালসি-ম্যাক্স ১০০মিলি,Cattle > Cattle Nutrition > Calcium Supplement,feed,854,900,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/calci-max-100ml,https://cdn.agromukam.com/images/p_img1897.webp,,,
2590,GI-TONE Liquid,জিআই-টোন লিকুইড,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,308,325,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/gi-tone-liquid,https://cdn.agromukam.com/images/p_img1900.webp,,,
2591,F-Nil® (Vet) Injection 25ml,এফ-নিল® (ভেট) ইনজেকশন  ২৫ মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,219,230,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/f-nil-vet-injection-25ml,https://cdn.agromukam.com/images/p_img1902.webp,,,
2592,F-Nil® (Vet) Injection 10ml,এফ-নিল® (ভেট) ইনজেকশন ১০ মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,96,100,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/f-nil-vet-injection-10ml,https://cdn.agromukam.com/images/p_img1901.webp,,,
2598,Chelo-4 100gm,Chelo-4 100gm,Cattle > Cattle Nutrition > Calcium Supplement,feed,108,120,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/chelo-4-powder-100ml,https://cdn.agromukam.com/images/p_img3477.webp,,,
2600,Bovi Plus 125gm,বভি প্লাস  ১২৫ গ্রাম,Cattle > Cattle Nutrition > Appetizer,feed,227,255,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/bovi-plus-powder-125gm,https://cdn.agromukam.com/images/p_img1915.webp,,,
2603,Paxxcell 1g vial,প্যাক্সেল  ১ গ্রাম ভায়াল,Cattle > Cattle Medication > Antibiotics,vet_supply,788,822,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/paxxcell-inj-1g-vial,https://cdn.agromukam.com/images/p_img1914.webp,,,
2605,Tmprin-S Bolus (30s),টিমপ্রিন-এস বােলাস  (৩০এস ),Cattle > Cattle Medication > Antibiotics,vet_supply,144,151,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/tmprin-s-bolus-56,https://cdn.agromukam.com/images/p_img1918.webp,,,
2606,Acilac Plus Bolus,এসিল্যাক প্লাস বোলাস,Cattle > Cattle Medication > Antibiotics,vet_supply,324,375,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acilac-plus-bolus,https://cdn.agromukam.com/images/p_img1920.webp,,,
2610,Bigarol Powder 20 gm,বিগারল পাউডার   ২০ গ্রাম,Cattle > Cattle Nutrition > Appetizer,feed,76,85,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/bigarol-powder-20-gm,https://cdn.agromukam.com/images/p_img7575.webp,milk-powder-500g,Milk Powder 500g,0.50
2611,Bigarol Powder 100gm,বিগারল পাউডার ১০০ গ্রাম,Cattle > Cattle Nutrition > Appetizer,feed,378,400,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/bigarol-powder-100gm,https://cdn.agromukam.com/images/p_img7576.webp,milk-powder-500g,Milk Powder 500g,0.50
2616,PI-Nil Bolus 20s,পিআই-নিল বােলাস ২০ এস,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,168,195,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/pi-nil-bolus-102,https://cdn.agromukam.com/images/p_img1933.webp,,,
2617,Digimix Powder 10x20 Gm,ডিজিমিক্স পাউডার   ১০X২০ গ্রাম,Cattle > Cattle Nutrition > Appetizer,feed,123,129,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/digimix-powder-10x20gm,https://cdn.agromukam.com/images/p_img1936.webp,milk-powder-500g,Milk Powder 500g,0.50
2620,Tapioca Residue Pellets 10kg,টি আর পি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,627,700,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/trp-tapioca-residue-pellet-10-kg,https://cdn.agromukam.com/images/p_img3396.webp,,,
2623,RUCHI-MAX 20gm,রুচি-ম্যাক্স  ২০ গ্রাম,Cattle > Cattle Nutrition > Appetizer,feed,38,44,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/ruchi-max-powder-20gm,https://cdn.agromukam.com/images/p_img7605.webp,,,
2624,Uni Flo 30 Inj. 100ml,ইউনি-ফ্লো ৩০ ইনজেকশন ১০০ মিলি,Cattle > Cattle Medication > Antibiotics,vet_supply,962,965,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/uni-flo-30-injection-100-ml,https://cdn.agromukam.com/images/p_img3484.webp,,,
2625,RUCHI PLUS Powder 20gm,রুচি প্লাস পাউডার ২০ গ্রাম,Cattle > Cattle Nutrition > Appetizer,feed,33,37,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/ruchi-plus-powder-20gm,https://cdn.agromukam.com/images/p_img1945.webp,milk-powder-500g,Milk Powder 500g,0.50
2627,Acifat Powder 1kg,এসি ফ্যাট পাউডার   ১ কেজি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,572,630,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/aci-fat-powder-1kg,https://cdn.agromukam.com/images/p_img1948.webp,milk-powder-500g,Milk Powder 500g,0.50
2630,Metho-44 Oral Solution  1ltr,মিথো-৪৪ ওরাল সলিউশন   ১ লিটার,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,416,460,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/metho-44-oral-solution-1ltr,https://cdn.agromukam.com/images/p_img1951.webp,,,
2634,Promune Plus 500gm,প্রোমন প্লাস  ৫০০ গ্রাম,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,697,760,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/promone-plus-powder-500gm,https://cdn.agromukam.com/images/p_img1959.webp,,,
2643,Hepa-Amine Liquid  100ml,হেপা এমাইন লিকুইড  ১০০মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,260,270,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/hepa-amine-liquid-100ml,https://cdn.agromukam.com/images/p_img1963.webp,,,
2645,No-Masti 500 gm,No-Masti 500 gm,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,783,870,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/no-masti-plus-500-gm,https://cdn.agromukam.com/images/p_img1961.webp,,,
2647,Azinc (vet ) Syrup 3 Ltr,এজিংক-ভেট সিরাপ ৩ লিটার,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,648,750,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/azinc-vet-syrup-3-ltr,https://cdn.agromukam.com/images/p_img1969.webp,,,
2648,Azinc (vet ) Syrup  5Ltr,এজিংক-ভেট সিরাপ ৫ লিটার,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,962,1150,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/azinc-vet-syrup-5ltr,https://cdn.agromukam.com/images/p_img1968.webp,,,
2649,Azinc (vet ) Syrup 500ml,এজিংক-ভেট সিরাপ  ৫০০মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,119,150,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/azinc-vet-syrup-500ml,https://cdn.agromukam.com/images/p_img1967.webp,,,
2654,NO-FMD  500gm,NO-FMD  500gm,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,843,960,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/no-fmd-powder-500gm,https://cdn.agromukam.com/images/p_img1977.webp,,,
2655,NO-FMD 100gm,নো-এফএমডি   ১০০ গ্রাম,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,206,240,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/no-fmd-powder-100gm,https://cdn.agromukam.com/images/p_img1974.webp,,,
2656,Ox Cool 250ml,অক্স-কুল ২৫০মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,335,355,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/ox-cool-liquid,https://cdn.agromukam.com/images/p_img6936.webp,,,
2658,DB 52 1kg,DB 52 1kg,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,362,410,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/db-52-powder-1kg,https://cdn.agromukam.com/images/p_img3478.webp,,,
2661,CalX Gold Solution 5liter,ক্যালএক্স গােল্ড সলিউসন ৫ লিটার,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,1399,1550,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/calx-gold-5liter,https://cdn.agromukam.com/images/p_img1980.webp,,,
2666,Ayumin Plus  1kg,আয়ুমিন প্লাস  ১ কেজি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,378,405,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/ayumin-plus-1kg,https://cdn.agromukam.com/images/p_img7724.webp,,,
2669,ACI DCP Gold 5kg,এসিআই ডিসিপি গোল্ড ৫কেজি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,691,850,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/aci-dcp-gold-powder,https://cdn.agromukam.com/images/p_img3479.webp,,,
2676,Hepavita Vet Inj 100ml,হেপাভিটা ভেট ইনজেকশন   ১০০ মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,360,0,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/hepavita-vet-inj-100ml,https://agromukam.com/agm-util/get-thumb?pictureId=1995&size=300,,,
2677,Calfоstonic 100gm,ক্যালফসটনিক  ১০০গ্রাম,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,49,55,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/calfоstonic-powder-100gm,https://cdn.agromukam.com/images/p_img2002.webp,calf-starter-20kg,Calf Starter Feed 20 kg,1.00
2682,Acinic B Bolus 20s,এসিনিক বি বোলাস  ২০এস,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,162,200,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acinic-b-bolus-20-bolus,https://cdn.agromukam.com/images/p_img2005.webp,,,
2684,ACI Foliron Plus (Vet)  500ml,এসিআই ফলিরন প্লাস (ভেট)  ৫০০ মিলি,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,249,280,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/aci-foliron-plus-vet-500ml,https://cdn.agromukam.com/images/p_img2007.webp,,,
2697,Bonacal-P Oral Suspension  10liter,বোনাক্যাল-পি ওরাল সাসপেনশন  ১০ লিটার,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,1815,1950,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/bonacal-p-oral-suspension-10liter,https://cdn.agromukam.com/images/p_img2027.webp,,,
2699,Bonacal-P Oral Suspension  3liter,বোনাক্যাল-পি ওরাল সাসপেনশন  ৩ লিটার,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,648,720,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/bonacal-p-oral-suspension-3liter,https://cdn.agromukam.com/images/p_img2025.webp,,,
2700,Bonacal-P Oral Suspension  1liter,বোনাক্যাল-পি ওরাল সাসপেনশন  ১ লিটার,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,265,300,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/bonacal-p-oral-suspension-1liter,https://cdn.agromukam.com/images/p_img3476.webp,,,
2702,U-Flush Liquid 500ml,ইউ-ফ্লাশ লিকুইড    ৫০০ মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,412,445,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/u-flush-liquid-500ml,https://cdn.agromukam.com/images/p_img2028.webp,,,
2703,Antiworm DS® Vet Bolus  (5*4),এন্টিওয়ার্ম ডি এস®ভেট বোলাস  ( ৫x৪ ),Cattle > Cattle Medication > Anthelmintics,vet_supply,713,750,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/antiworm-ds-vet-bolus-54,https://cdn.agromukam.com/images/p_img2030.webp,,,
2721,GP Bull Syrup  1Ltr,জিপি বুল সিরাপ ১ লিটার,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,346,420,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/gp-bull-syrup-1ltr,https://cdn.agromukam.com/images/p_img11753.webp,breeding-bull,Breeding Bull,1.00
2724,Endokill (vet) tablet 30s,এনডোকিল ট্যাবলেট,Cattle > Cattle Medication > Anthelmintics,vet_supply,229,241,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/endokill-tablet-56,https://cdn.agromukam.com/images/p_img2051.webp,,,
2725,Acinex (Vet) Bolus 30s,এসিনেক্স বোলাস,Cattle > Cattle Medication > Anthelmintics,vet_supply,430,452,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acinex-bolus-56,https://cdn.agromukam.com/images/p_img2052.webp,,,
2726,Nitroxynil® Inj   10ml,নাইট্রোক্সিনিল® ইনজেকশন ১০ মিলি,Cattle > Cattle Medication > Anthelmintics,vet_supply,62,65,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/nitroxynil-inj-10ml,https://cdn.agromukam.com/images/p_img2053.webp,,,
2729,Acimec 1% Inj  5ml,এসিমেক® ১% ইনজেকশন  ৫মিলি,Cattle > Cattle Medication > Anthelmintics,vet_supply,58,60,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acimec-1-inj-5ml,https://cdn.agromukam.com/images/p_img2058.webp,,,
2732,Bonacal-P Extra 10liter,Bonacal-P Extra 10liter,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,2549,2800,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/bonacal-p-extra-10liter,https://cdn.agromukam.com/images/p_img2061.webp,,,
2733,Bonacal-P Extra 5liter,বোনাকাল পি এক্সট্রা ৫ লিটার,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,1588,1700,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/bonacal-p-extra-5liter,https://cdn.agromukam.com/images/p_img2060.webp,,,
2734,Bonacal-P Extra 1liter,Bonacal-P Extra 1liter,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,303,340,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/bonacal-p-extra-1liter,https://cdn.agromukam.com/images/p_img2059.webp,,,
2735,Acimec 1% Inj  25ml,এসিমেক® ১% ইনজেকশন   ২৫ মিলি,Cattle > Cattle Medication > Anthelmintics,vet_supply,206,216,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acimec-1-inj-25ml,https://cdn.agromukam.com/images/p_img2062.webp,,,
2741,Acimec plus vet inj 25ml,এসিমেক প্লাস® (ভেট) ইনজেকশন  ২৫ মিলি,Cattle > Cattle Medication > Anthelmintics,vet_supply,243,255,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acimec-plus-vet-injection-25ml,https://cdn.agromukam.com/images/p_img2068.webp,,,
2744,Calvet-P Oral Suspension 500 ml,ক্যালভেট-পি ওরাল সাসপেনশন  ৫০০ মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,119,140,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/calvet-p-oral-suspension-500-ml,https://cdn.agromukam.com/images/p_img2071.webp,,,
2745,Calvet-P Oral Suspension 1liter,ক্যালভেট-পি ওরাল সাসপেনশন  ১ লিটার,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,238,270,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/calvet-p-oral-suspension-1liter,https://cdn.agromukam.com/images/p_img2072.webp,,,
2748,Hista-Vet® Inj  100ml,হিস্টা-ভেট ইনজেকশন   ১০০ মিলি,Cattle > Cattle Medication > Antihistaminics,vet_supply,115,120,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/hista-vet-inj-100ml,https://cdn.agromukam.com/images/p_img2077.webp,,,
2756,AciPlex Vet 100ml,এসিপ্লেক্স ভেট ১০০ মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,125,140,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/aciplex-vet-solution-100ml,https://cdn.agromukam.com/images/p_img12771.webp,,,
2757,Acivit-ADE Inj 100ml,এসিভিট-এডিই ইনজেকশন  ১০০ মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,918,964,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acivit-ade-inj-100ml,https://cdn.agromukam.com/images/p_img6700.webp,,,
2762,Acivit-ADE Oral Vet Solution 100ml,এসিভিট-এডিই ওরাল ভেট সলিউশন   ১০০ মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,195,220,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acivit-ade-oral-vet-solution-100ml-2,https://cdn.agromukam.com/images/p_img6697.webp,,,
2764,Acivit-ADE Oral Vet Solution 500ml,এসিভিট-এডিই ওরাল ভেট সলিউশন   ৫০০ মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,918,1020,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acivit-ade-oral-vet-solution-500ml,https://cdn.agromukam.com/images/p_img6698.webp,,,
2765,Pro-Mix 1kg,প্রোমিক্স  ১ কেজি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,206,220,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/pro-mix-plus-1kg,https://cdn.agromukam.com/images/p_img2094.webp,,,
2772,PG-D Plus vet  400ml,পিজি-ডি প্লাস ভেট   ৪০০ মিলি,Cattle > Cattle Nutrition > Appetizer,feed,270,300,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/pg-d-plus-vet-400ml,https://cdn.agromukam.com/images/p_img2102.webp,,,
2774,Recofast Entericum 100 gm,Recofast Entericum 100 gm,Cattle > Cattle Medication > Antibacterials,vet_supply,324,405,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/recofast-entericum-powder-100-gm,https://cdn.agromukam.com/images/p_img2104.webp,,,
2785,Acigent-10  Injection 10X10ML,Acigent-10  Inj ১০X১০ মিলি,Cattle > Cattle Medication > Antibiotics,vet_supply,431,453,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acigent-10-injection-10x10ml,https://cdn.agromukam.com/images/p_img2121.webp,,,
2786,Uni-Oxytocin Inj  10ml,ইউনি-অক্সিটোসিন ইনজেকশন   ১০ মিলি,Cattle > Dairy Reproductive & Genetics > Dairy Hormonal,other,125,0,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/uni-oxytocin-inj-10ml,https://cdn.agromukam.com/images/p_img2122.webp,,,
2787,Col Plus 500ml,কুল প্লাস  ৫০০মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,168,190,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/col-plus-suspension-500ml,https://cdn.agromukam.com/images/p_img2123.webp,,,
2789,Acilyte 20gm,এসিলাইট ২০ গ্রাম,Cattle > Cattle Nutrition > Energy & Electrolyte,feed,13,15,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acilyte-powder-20gm,https://cdn.agromukam.com/images/p_img10774.webp,,,
2792,GODOREL Injection  10ml,গোডরেল ইনজেকশন   ১০ মিলি,Cattle > Dairy Reproductive & Genetics > Semen,other,800,0,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/godorel-injection-10ml,https://cdn.agromukam.com/images/p_img2128.webp,,,
2793,Acigent®-10 Inj 100ml,এসিজেন্ট®-১০ ইনজেকশন  ১০০ মিলি,Cattle > Cattle Medication > Antibiotics,vet_supply,343,360,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/acigent-10-inj-100ml,https://cdn.agromukam.com/images/p_img2130.webp,,,
2796,Ultimator  100gm,আল্টিমেটর   ১০০ গ্রাম,Cattle > Dairy Reproductive & Genetics > Dairy Hormonal,other,152,170,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/ultimator-100gm,https://cdn.agromukam.com/images/p_img2141.webp,,,
